n,x,y,z
8808,820,1360,-280
8809,840,1360,-280
8810,860,1360,-280
8811,880,1360,-280
8812,-10000,-10000,-10000
8813,-10000,-10000,-10000
8814,-10000,-10000,-10000
8815,-10000,-10000,-10000
8816,-10000,-10000,-10000
8817,-10000,-10000,-10000
8818,-10000,-10000,-10000
8819,-10000,-10000,-10000
8820,-10000,-10000,-10000
8821,-10000,-10000,-10000
8822,-10000,-10000,-10000
8823,-10000,-10000,-10000
8824,-10000,-10000,-10000
8825,-10000,-10000,-10000
8826,-800,1380,-280
8827,-780,1380,-280
8828,-760,1380,-280
8829,-740,1380,-280
8830,-720,1380,-280
8831,-700,1380,-280
8832,-680,1380,-280
8833,-660,1380,-280
8834,-640,1380,-280
8835,-620,1380,-280
8836,-600,1380,-280
8837,-580,1380,-280
8838,-560,1380,-280
8839,-540,1380,-280
8840,-520,1380,-280
8841,-10000,-10000,-10000
8842,-10000,-10000,-10000
8843,-10000,-10000,-10000
8844,-10000,-10000,-10000
8845,-10000,-10000,-10000
8846,-400,1380,-280
8847,-380,1380,-280
8848,-360,1380,-280
8849,-340,1380,-280
8850,-320,1380,-280
8851,-10000,-10000,-10000
8852,-10000,-10000,-10000
8853,-10000,-10000,-10000
8854,-10000,-10000,-10000
8855,-10000,-10000,-10000
8856,-200,1380,-280
8857,-180,1380,-280
8858,-160,1380,-280
8859,-140,1380,-280
8860,-120,1380,-280
8861,-10000,-10000,-10000
8862,-10000,-10000,-10000
8863,-10000,-10000,-10000
8864,-10000,-10000,-10000
8865,-10000,-10000,-10000
8866,0,1380,-280
8867,20,1380,-280
8868,40,1380,-280
8869,60,1380,-280
8870,80,1380,-280
8871,100,1380,-280
8872,120,1380,-280
8873,140,1380,-280
8874,160,1380,-280
8875,180,1380,-280
8876,200,1380,-280
8877,220,1380,-280
8878,240,1380,-280
8879,260,1380,-280
8880,280,1380,-280
8881,300,1380,-280
8882,320,1380,-280
8883,340,1380,-280
8884,360,1380,-280
8885,380,1380,-280
8886,-10000,-10000,-10000
8887,-10000,-10000,-10000
8888,-10000,-10000,-10000
8889,-10000,-10000,-10000
8890,-10000,-10000,-10000
8891,-10000,-10000,-10000
8892,-10000,-10000,-10000
8893,-10000,-10000,-10000
8894,-10000,-10000,-10000
8895,-10000,-10000,-10000
8896,-10000,-10000,-10000
8897,-10000,-10000,-10000
8898,-10000,-10000,-10000
8899,-10000,-10000,-10000
8900,-10000,-10000,-10000
8901,-10000,-10000,-10000
8902,-10000,-10000,-10000
8903,-10000,-10000,-10000
8904,-10000,-10000,-10000
8905,-10000,-10000,-10000
8906,800,1380,-280
8907,820,1380,-280
8908,840,1380,-280
8909,860,1380,-280
8910,880,1380,-280
8911,-10000,-10000,-10000
8912,-10000,-10000,-10000
8913,-10000,-10000,-10000
8914,-10000,-10000,-10000
8915,-10000,-10000,-10000
8916,-10000,-10000,-10000
8917,-10000,-10000,-10000
8918,-10000,-10000,-10000
8919,-10000,-10000,-10000
8920,-10000,-10000,-10000
8921,-10000,-10000,-10000
8922,-10000,-10000,-10000
8923,-10000,-10000,-10000
8924,-10000,-10000,-10000
8925,-800,1400,-420
8926,-780,1400,-420
8927,-760,1400,-420
8928,-740,1400,-420
8929,-720,1400,-420
8930,-700,1400,-420
8931,-680,1400,-420
8932,-660,1400,-420
8933,-640,1400,-420
8934,-620,1400,-420
8935,-600,1400,-420
8936,-580,1400,-420
8937,-560,1400,-420
8938,-540,1400,-420
8939,-520,1400,-420
8940,-10000,-10000,-10000
8941,-10000,-10000,-10000
8942,-10000,-10000,-10000
8943,-10000,-10000,-10000
8944,-10000,-10000,-10000
8945,-10000,-10000,-10000
8946,-10000,-10000,-10000
8947,-10000,-10000,-10000
8948,-10000,-10000,-10000
8949,-10000,-10000,-10000
8950,-10000,-10000,-10000
8951,-10000,-10000,-10000
8952,-10000,-10000,-10000
8953,-10000,-10000,-10000
8954,-10000,-10000,-10000
8955,-200,1400,-420
8956,-180,1400,-420
8957,-160,1400,-420
8958,-140,1400,-420
8959,-120,1400,-420
8960,-10000,-10000,-10000
8961,-10000,-10000,-10000
8962,-10000,-10000,-10000
8963,-10000,-10000,-10000
8964,-10000,-10000,-10000
8965,0,1400,-420
8966,20,1400,-420
8967,40,1400,-420
8968,60,1400,-420
8969,80,1400,-420
8970,100,1400,-420
8971,120,1400,-420
8972,140,1400,-420
8973,160,1400,-420
8974,180,1400,-420
8975,200,1400,-420
8976,220,1400,-420
8977,240,1400,-420
8978,260,1400,-420
8979,280,1400,-420
8980,300,1400,-420
8981,320,1400,-420
8982,340,1400,-420
8983,360,1400,-420
8984,380,1400,-420
8985,-10000,-10000,-10000
8986,-10000,-10000,-10000
8987,-10000,-10000,-10000
8988,-10000,-10000,-10000
8989,-10000,-10000,-10000
8990,-10000,-10000,-10000
8991,-10000,-10000,-10000
8992,-10000,-10000,-10000
8993,-10000,-10000,-10000
8994,-10000,-10000,-10000
8995,-10000,-10000,-10000
8996,-10000,-10000,-10000
8997,-10000,-10000,-10000
8998,-10000,-10000,-10000
8999,-10000,-10000,-10000
9000,700,1400,-420
9001,720,1400,-420
9002,740,1400,-420
9003,760,1400,-420
9004,780,1400,-420
9005,800,1400,-420
9006,820,1400,-420
9007,840,1400,-420
9008,860,1400,-420
9009,880,1400,-420
9010,-10000,-10000,-10000
9011,-10000,-10000,-10000
9012,-10000,-10000,-10000
9013,-10000,-10000,-10000
9014,-10000,-10000,-10000
9015,-10000,-10000,-10000
9016,-10000,-10000,-10000
9017,-10000,-10000,-10000
9018,-10000,-10000,-10000
9019,-10000,-10000,-10000
9020,-10000,-10000,-10000
9021,-10000,-10000,-10000
9022,-10000,-10000,-10000
9023,-10000,-10000,-10000
9024,-800,1420,-420
9025,-780,1420,-420
9026,-760,1420,-420
9027,-740,1420,-420
9028,-720,1420,-420
9029,-700,1420,-420
9030,-680,1420,-420
9031,-660,1420,-420
9032,-640,1420,-420
9033,-620,1420,-420
9034,-600,1420,-420
9035,-580,1420,-420
9036,-560,1420,-420
9037,-540,1420,-420
9038,-520,1420,-420
9039,-10000,-10000,-10000
9040,-10000,-10000,-10000
9041,-10000,-10000,-10000
9042,-10000,-10000,-10000
9043,-10000,-10000,-10000
9044,-10000,-10000,-10000
9045,-10000,-10000,-10000
9046,-10000,-10000,-10000
9047,-10000,-10000,-10000
9048,-10000,-10000,-10000
9049,-10000,-10000,-10000
9050,-10000,-10000,-10000
9051,-10000,-10000,-10000
9052,-10000,-10000,-10000
9053,-10000,-10000,-10000
9054,-200,1420,-420
9055,-180,1420,-420
9056,-160,1420,-420
9057,-140,1420,-420
9058,-120,1420,-420
9059,-10000,-10000,-10000
9060,-10000,-10000,-10000
9061,-10000,-10000,-10000
9062,-10000,-10000,-10000
9063,-10000,-10000,-10000
9064,0,1420,-420
9065,20,1420,-420
9066,40,1420,-420
9067,60,1420,-420
9068,80,1420,-420
9069,100,1420,-420
9070,120,1420,-420
9071,140,1420,-420
9072,160,1420,-420
9073,180,1420,-420
9074,200,1420,-420
9075,220,1420,-420
9076,240,1420,-420
9077,260,1420,-420
9078,280,1420,-420
9079,300,1420,-420
9080,320,1420,-420
9081,340,1420,-420
9082,360,1420,-420
9083,380,1420,-420
9084,-10000,-10000,-10000
9085,-10000,-10000,-10000
9086,-10000,-10000,-10000
9087,-10000,-10000,-10000
9088,-10000,-10000,-10000
9089,-10000,-10000,-10000
9090,-10000,-10000,-10000
9091,-10000,-10000,-10000
9092,-10000,-10000,-10000
9093,-10000,-10000,-10000
9094,-10000,-10000,-10000
9095,-10000,-10000,-10000
9096,-10000,-10000,-10000
9097,-10000,-10000,-10000
9098,-10000,-10000,-10000
9099,700,1420,-420
9100,720,1420,-420
9101,740,1420,-420
9102,760,1420,-420
9103,780,1420,-420
9104,800,1420,-420
9105,820,1420,-420
9106,840,1420,-420
9107,860,1420,-420
9108,880,1420,-420
9109,-10000,-10000,-10000
9110,-10000,-10000,-10000
9111,-10000,-10000,-10000
9112,-10000,-10000,-10000
9113,-10000,-10000,-10000
9114,-10000,-10000,-10000
9115,-10000,-10000,-10000
9116,-10000,-10000,-10000
9117,-10000,-10000,-10000
9118,-10000,-10000,-10000
9119,-10000,-10000,-10000
9120,-10000,-10000,-10000
9121,-10000,-10000,-10000
9122,-10000,-10000,-10000
9123,-800,1440,-420
9124,-780,1440,-420
9125,-760,1440,-420
9126,-740,1440,-420
9127,-720,1440,-420
9128,-700,1440,-420
9129,-680,1440,-420
9130,-660,1440,-420
9131,-640,1440,-420
9132,-620,1440,-420
9133,-600,1440,-420
9134,-580,1440,-420
9135,-560,1440,-420
9136,-540,1440,-420
9137,-520,1440,-420
9138,-10000,-10000,-10000
9139,-10000,-10000,-10000
9140,-10000,-10000,-10000
9141,-10000,-10000,-10000
9142,-10000,-10000,-10000
9143,-10000,-10000,-10000
9144,-10000,-10000,-10000
9145,-10000,-10000,-10000
9146,-10000,-10000,-10000
9147,-10000,-10000,-10000
9148,-10000,-10000,-10000
9149,-10000,-10000,-10000
9150,-10000,-10000,-10000
9151,-10000,-10000,-10000
9152,-10000,-10000,-10000
9153,-200,1440,-420
9154,-180,1440,-420
9155,-160,1440,-420
9156,-140,1440,-420
9157,-120,1440,-420
9158,-10000,-10000,-10000
9159,-10000,-10000,-10000
9160,-10000,-10000,-10000
9161,-10000,-10000,-10000
9162,-10000,-10000,-10000
9163,0,1440,-420
9164,20,1440,-420
9165,40,1440,-420
9166,60,1440,-420
9167,80,1440,-420
9168,100,1440,-420
9169,120,1440,-420
9170,140,1440,-420
9171,160,1440,-420
9172,180,1440,-420
9173,200,1440,-420
9174,220,1440,-420
9175,240,1440,-420
9176,260,1440,-420
9177,280,1440,-420
9178,300,1440,-420
9179,320,1440,-420
9180,340,1440,-420
9181,360,1440,-420
9182,380,1440,-420
9183,-10000,-10000,-10000
9184,-10000,-10000,-10000
9185,-10000,-10000,-10000
9186,-10000,-10000,-10000
9187,-10000,-10000,-10000
9188,-10000,-10000,-10000
9189,-10000,-10000,-10000
9190,-10000,-10000,-10000
9191,-10000,-10000,-10000
9192,-10000,-10000,-10000
9193,-10000,-10000,-10000
9194,-10000,-10000,-10000
9195,-10000,-10000,-10000
9196,-10000,-10000,-10000
9197,-10000,-10000,-10000
9198,700,1440,-420
9199,720,1440,-420
9200,740,1440,-420
9201,760,1440,-420
9202,780,1440,-420
9203,800,1440,-420
9204,820,1440,-420
9205,840,1440,-420
9206,860,1440,-420
9207,880,1440,-420
9208,-10000,-10000,-10000
9209,-10000,-10000,-10000
9210,-10000,-10000,-10000
9211,-10000,-10000,-10000
9212,-10000,-10000,-10000
9213,-10000,-10000,-10000
9214,-10000,-10000,-10000
9215,-10000,-10000,-10000
9216,-10000,-10000,-10000
9217,-10000,-10000,-10000
9218,-10000,-10000,-10000
9219,-10000,-10000,-10000
9220,-10000,-10000,-10000
9221,-10000,-10000,-10000
9222,-800,1460,-420
9223,-780,1460,-420
9224,-760,1460,-420
9225,-740,1460,-420
9226,-720,1460,-420
9227,-700,1460,-420
9228,-680,1460,-420
9229,-660,1460,-420
9230,-640,1460,-420
9231,-620,1460,-420
9232,-600,1460,-420
9233,-580,1460,-420
9234,-560,1460,-420
9235,-540,1460,-420
9236,-520,1460,-420
9237,-10000,-10000,-10000
9238,-10000,-10000,-10000
9239,-10000,-10000,-10000
9240,-10000,-10000,-10000
9241,-10000,-10000,-10000
9242,-10000,-10000,-10000
9243,-10000,-10000,-10000
9244,-10000,-10000,-10000
9245,-10000,-10000,-10000
9246,-10000,-10000,-10000
9247,-10000,-10000,-10000
9248,-10000,-10000,-10000
9249,-10000,-10000,-10000
9250,-10000,-10000,-10000
9251,-10000,-10000,-10000
9252,-200,1460,-420
9253,-180,1460,-420
9254,-160,1460,-420
9255,-140,1460,-420
9256,-120,1460,-420
9257,-10000,-10000,-10000
9258,-10000,-10000,-10000
9259,-10000,-10000,-10000
9260,-10000,-10000,-10000
9261,-10000,-10000,-10000
9262,0,1460,-420
9263,20,1460,-420
9264,40,1460,-420
9265,60,1460,-420
9266,80,1460,-420
9267,100,1460,-420
9268,120,1460,-420
9269,140,1460,-420
9270,160,1460,-420
9271,180,1460,-420
9272,200,1460,-420
9273,220,1460,-420
9274,240,1460,-420
9275,260,1460,-420
9276,280,1460,-420
9277,300,1460,-420
9278,320,1460,-420
9279,340,1460,-420
9280,360,1460,-420
9281,380,1460,-420
9282,-10000,-10000,-10000
9283,-10000,-10000,-10000
9284,-10000,-10000,-10000
9285,-10000,-10000,-10000
9286,-10000,-10000,-10000
9287,-10000,-10000,-10000
9288,-10000,-10000,-10000
9289,-10000,-10000,-10000
9290,-10000,-10000,-10000
9291,-10000,-10000,-10000
9292,-10000,-10000,-10000
9293,-10000,-10000,-10000
9294,-10000,-10000,-10000
9295,-10000,-10000,-10000
9296,-10000,-10000,-10000
9297,700,1460,-420
9298,720,1460,-420
9299,740,1460,-420
9300,760,1460,-420
9301,780,1460,-420
9302,800,1460,-420
9303,820,1460,-420
9304,840,1460,-420
9305,860,1460,-420
9306,880,1460,-420
9307,-10000,-10000,-10000
9308,-10000,-10000,-10000
9309,-10000,-10000,-10000
9310,-10000,-10000,-10000
9311,-10000,-10000,-10000
9312,-10000,-10000,-10000
9313,-10000,-10000,-10000
9314,-10000,-10000,-10000
9315,-10000,-10000,-10000
9316,-10000,-10000,-10000
9317,-10000,-10000,-10000
9318,-10000,-10000,-10000
9319,-10000,-10000,-10000
9320,-10000,-10000,-10000
9321,-800,1480,-420
9322,-780,1480,-420
9323,-760,1480,-420
9324,-740,1480,-420
9325,-720,1480,-420
9326,-700,1480,-420
9327,-680,1480,-420
9328,-660,1480,-420
9329,-640,1480,-420
9330,-620,1480,-420
9331,-600,1480,-420
9332,-580,1480,-420
9333,-560,1480,-420
9334,-540,1480,-420
9335,-520,1480,-420
9336,-10000,-10000,-10000
9337,-10000,-10000,-10000
9338,-10000,-10000,-10000
9339,-10000,-10000,-10000
9340,-10000,-10000,-10000
9341,-10000,-10000,-10000
9342,-10000,-10000,-10000
9343,-10000,-10000,-10000
9344,-10000,-10000,-10000
9345,-10000,-10000,-10000
9346,-10000,-10000,-10000
9347,-10000,-10000,-10000
9348,-10000,-10000,-10000
9349,-10000,-10000,-10000
9350,-10000,-10000,-10000
9351,-200,1480,-420
9352,-180,1480,-420
9353,-160,1480,-420
9354,-140,1480,-420
9355,-120,1480,-420
9356,-10000,-10000,-10000
9357,-10000,-10000,-10000
9358,-10000,-10000,-10000
9359,-10000,-10000,-10000
9360,-10000,-10000,-10000
9361,0,1480,-420
9362,20,1480,-420
9363,40,1480,-420
9364,60,1480,-420
9365,80,1480,-420
9366,100,1480,-420
9367,120,1480,-420
9368,140,1480,-420
9369,160,1480,-420
9370,180,1480,-420
9371,200,1480,-420
9372,220,1480,-420
9373,240,1480,-420
9374,260,1480,-420
9375,280,1480,-420
9376,300,1480,-420
9377,320,1480,-420
9378,340,1480,-420
9379,360,1480,-420
9380,380,1480,-420
9381,-10000,-10000,-10000
9382,-10000,-10000,-10000
9383,-10000,-10000,-10000
9384,-10000,-10000,-10000
9385,-10000,-10000,-10000
9386,-10000,-10000,-10000
9387,-10000,-10000,-10000
9388,-10000,-10000,-10000
9389,-10000,-10000,-10000
9390,-10000,-10000,-10000
9391,-10000,-10000,-10000
9392,-10000,-10000,-10000
9393,-10000,-10000,-10000
9394,-10000,-10000,-10000
9395,-10000,-10000,-10000
9396,700,1480,-420
9397,720,1480,-420
9398,740,1480,-420
9399,760,1480,-420
9400,780,1480,-420
9401,800,1480,-420
9402,820,1480,-420
9403,840,1480,-420
9404,860,1480,-420
9405,880,1480,-420
9406,-10000,-10000,-10000
9407,-10000,-10000,-10000
9408,-10000,-10000,-10000
9409,-10000,-10000,-10000
9410,-1000,1500,-420
9411,-980,1500,-420
9412,-960,1500,-420
9413,-940,1500,-420
9414,-920,1500,-420
9415,-10000,-10000,-10000
9416,-10000,-10000,-10000
9417,-10000,-10000,-10000
9418,-10000,-10000,-10000
9419,-10000,-10000,-10000
9420,-10000,-10000,-10000
9421,-10000,-10000,-10000
9422,-10000,-10000,-10000
9423,-10000,-10000,-10000
9424,-10000,-10000,-10000
9425,-10000,-10000,-10000
9426,-10000,-10000,-10000
9427,-10000,-10000,-10000
9428,-10000,-10000,-10000
9429,-10000,-10000,-10000
9430,-600,1500,-420
9431,-580,1500,-420
9432,-560,1500,-420
9433,-540,1500,-420
9434,-520,1500,-420
9435,-10000,-10000,-10000
9436,-10000,-10000,-10000
9437,-10000,-10000,-10000
9438,-10000,-10000,-10000
9439,-10000,-10000,-10000
9440,-10000,-10000,-10000
9441,-10000,-10000,-10000
9442,-10000,-10000,-10000
9443,-10000,-10000,-10000
9444,-10000,-10000,-10000
9445,-10000,-10000,-10000
9446,-10000,-10000,-10000
9447,-10000,-10000,-10000
9448,-10000,-10000,-10000
9449,-10000,-10000,-10000
9450,-10000,-10000,-10000
9451,-10000,-10000,-10000
9452,-10000,-10000,-10000
9453,-10000,-10000,-10000
9454,-10000,-10000,-10000
9455,-10000,-10000,-10000
9456,-10000,-10000,-10000
9457,-10000,-10000,-10000
9458,-10000,-10000,-10000
9459,-10000,-10000,-10000
9460,0,1500,-420
9461,20,1500,-420
9462,40,1500,-420
9463,60,1500,-420
9464,80,1500,-420
9465,100,1500,-420
9466,120,1500,-420
9467,140,1500,-420
9468,160,1500,-420
9469,180,1500,-420
9470,-10000,-10000,-10000
9471,-10000,-10000,-10000
9472,-10000,-10000,-10000
9473,-10000,-10000,-10000
9474,-10000,-10000,-10000
9475,-10000,-10000,-10000
9476,-10000,-10000,-10000
9477,-10000,-10000,-10000
9478,-10000,-10000,-10000
9479,-10000,-10000,-10000
9480,400,1500,-420
9481,420,1500,-420
9482,440,1500,-420
9483,460,1500,-420
9484,480,1500,-420
9485,500,1500,-420
9486,520,1500,-420
9487,540,1500,-420
9488,560,1500,-420
9489,580,1500,-420
9490,-10000,-10000,-10000
9491,-10000,-10000,-10000
9492,-10000,-10000,-10000
9493,-10000,-10000,-10000
9494,-10000,-10000,-10000
9495,-10000,-10000,-10000
9496,-10000,-10000,-10000
9497,-10000,-10000,-10000
9498,-10000,-10000,-10000
9499,-10000,-10000,-10000
9500,-10000,-10000,-10000
9501,-10000,-10000,-10000
9502,-10000,-10000,-10000
9503,-10000,-10000,-10000
9504,-10000,-10000,-10000
9505,-10000,-10000,-10000
9506,-10000,-10000,-10000
9507,-10000,-10000,-10000
9508,-10000,-10000,-10000
9509,-1000,1520,-420
9510,-980,1520,-420
9511,-960,1520,-420
9512,-940,1520,-420
9513,-920,1520,-420
9514,-10000,-10000,-10000
9515,-10000,-10000,-10000
9516,-10000,-10000,-10000
9517,-10000,-10000,-10000
9518,-10000,-10000,-10000
9519,-10000,-10000,-10000
9520,-10000,-10000,-10000
9521,-10000,-10000,-10000
9522,-10000,-10000,-10000
9523,-10000,-10000,-10000
9524,-10000,-10000,-10000
9525,-10000,-10000,-10000
9526,-10000,-10000,-10000
9527,-10000,-10000,-10000
9528,-10000,-10000,-10000
9529,-600,1520,-420
9530,-580,1520,-420
9531,-560,1520,-420
9532,-540,1520,-420
9533,-520,1520,-420
9534,-10000,-10000,-10000
9535,-10000,-10000,-10000
9536,-10000,-10000,-10000
9537,-10000,-10000,-10000
9538,-10000,-10000,-10000
9539,-10000,-10000,-10000
9540,-10000,-10000,-10000
9541,-10000,-10000,-10000
9542,-10000,-10000,-10000
9543,-10000,-10000,-10000
9544,-10000,-10000,-10000
9545,-10000,-10000,-10000
9546,-10000,-10000,-10000
9547,-10000,-10000,-10000
9548,-10000,-10000,-10000
9549,-10000,-10000,-10000
9550,-10000,-10000,-10000
9551,-10000,-10000,-10000
9552,-10000,-10000,-10000
9553,-10000,-10000,-10000
9554,-10000,-10000,-10000
9555,-10000,-10000,-10000
9556,-10000,-10000,-10000
9557,-10000,-10000,-10000
9558,-10000,-10000,-10000
9559,0,1520,-420
9560,20,1520,-420
9561,40,1520,-420
9562,60,1520,-420
9563,80,1520,-420
9564,100,1520,-420
9565,120,1520,-420
9566,140,1520,-420
9567,160,1520,-420
9568,180,1520,-420
9569,-10000,-10000,-10000
9570,-10000,-10000,-10000
9571,-10000,-10000,-10000
9572,-10000,-10000,-10000
9573,-10000,-10000,-10000
9574,-10000,-10000,-10000
9575,-10000,-10000,-10000
9576,-10000,-10000,-10000
9577,-10000,-10000,-10000
9578,-10000,-10000,-10000
9579,400,1520,-420
9580,420,1520,-420
9581,440,1520,-420
9582,460,1520,-420
9583,480,1520,-420
9584,500,1520,-420
9585,520,1520,-420
9586,540,1520,-420
9587,560,1520,-420
9588,580,1520,-420
9589,-10000,-10000,-10000
9590,-10000,-10000,-10000
9591,-10000,-10000,-10000
9592,-10000,-10000,-10000
9593,-10000,-10000,-10000
9594,-10000,-10000,-10000
9595,-10000,-10000,-10000
9596,-10000,-10000,-10000
9597,-10000,-10000,-10000
9598,-10000,-10000,-10000
9599,-10000,-10000,-10000
9600,-10000,-10000,-10000
9601,-10000,-10000,-10000
9602,-10000,-10000,-10000
9603,-10000,-10000,-10000
9604,-10000,-10000,-10000
9605,-10000,-10000,-10000
9606,-10000,-10000,-10000
9607,-10000,-10000,-10000
9608,-1000,1540,-420
9609,-980,1540,-420
9610,-960,1540,-420
9611,-940,1540,-420
9612,-920,1540,-420
9613,-10000,-10000,-10000
9614,-10000,-10000,-10000
9615,-10000,-10000,-10000
9616,-10000,-10000,-10000
9617,-10000,-10000,-10000
9618,-10000,-10000,-10000
9619,-10000,-10000,-10000
9620,-10000,-10000,-10000
9621,-10000,-10000,-10000
9622,-10000,-10000,-10000
9623,-10000,-10000,-10000
9624,-10000,-10000,-10000
9625,-10000,-10000,-10000
9626,-10000,-10000,-10000
9627,-10000,-10000,-10000
9628,-600,1540,-420
9629,-580,1540,-420
9630,-560,1540,-420
9631,-540,1540,-420
9632,-520,1540,-420
9633,-10000,-10000,-10000
9634,-10000,-10000,-10000
9635,-10000,-10000,-10000
9636,-10000,-10000,-10000
9637,-10000,-10000,-10000
9638,-10000,-10000,-10000
9639,-10000,-10000,-10000
9640,-10000,-10000,-10000
9641,-10000,-10000,-10000
9642,-10000,-10000,-10000
9643,-10000,-10000,-10000
9644,-10000,-10000,-10000
9645,-10000,-10000,-10000
9646,-10000,-10000,-10000
9647,-10000,-10000,-10000
9648,-10000,-10000,-10000
9649,-10000,-10000,-10000
9650,-10000,-10000,-10000
9651,-10000,-10000,-10000
9652,-10000,-10000,-10000
9653,-10000,-10000,-10000
9654,-10000,-10000,-10000
9655,-10000,-10000,-10000
9656,-10000,-10000,-10000
9657,-10000,-10000,-10000
9658,0,1540,-420
9659,20,1540,-420
9660,40,1540,-420
9661,60,1540,-420
9662,80,1540,-420
9663,100,1540,-420
9664,120,1540,-420
9665,140,1540,-420
9666,160,1540,-420
9667,180,1540,-420
9668,-10000,-10000,-10000
9669,-10000,-10000,-10000
9670,-10000,-10000,-10000
9671,-10000,-10000,-10000
9672,-10000,-10000,-10000
9673,-10000,-10000,-10000
9674,-10000,-10000,-10000
9675,-10000,-10000,-10000
9676,-10000,-10000,-10000
9677,-10000,-10000,-10000
9678,400,1540,-420
9679,420,1540,-420
9680,440,1540,-420
9681,460,1540,-420
9682,480,1540,-420
9683,500,1540,-420
9684,520,1540,-420
9685,540,1540,-420
9686,560,1540,-420
9687,580,1540,-420
9688,-10000,-10000,-10000
9689,-10000,-10000,-10000
9690,-10000,-10000,-10000
9691,-10000,-10000,-10000
9692,-10000,-10000,-10000
9693,-10000,-10000,-10000
9694,-10000,-10000,-10000
9695,-10000,-10000,-10000
9696,-10000,-10000,-10000
9697,-10000,-10000,-10000
9698,-10000,-10000,-10000
9699,-10000,-10000,-10000
9700,-10000,-10000,-10000
9701,-10000,-10000,-10000
9702,-10000,-10000,-10000
9703,-10000,-10000,-10000
9704,-10000,-10000,-10000
9705,-10000,-10000,-10000
9706,-10000,-10000,-10000
9707,-1000,1560,-420
9708,-980,1560,-420
9709,-960,1560,-420
9710,-940,1560,-420
9711,-920,1560,-420
9712,-10000,-10000,-10000
9713,-10000,-10000,-10000
9714,-10000,-10000,-10000
9715,-10000,-10000,-10000
9716,-10000,-10000,-10000
9717,-10000,-10000,-10000
9718,-10000,-10000,-10000
9719,-10000,-10000,-10000
9720,-10000,-10000,-10000
